K11672	ACTR5, ARP5, INO80M
K11673	ACTR8, ARP8, INO80N
K11674	MCRS1, INO80Q
K11675	IES1
K11676	IES2
K11677	IES3
K11678	IES4
K11679	IES5
K11680	NHP10
K11682	SWC3
K11683	SWC7
K11684	BDF1
K11685	stpA
K11686	racA
K11687	ADPRHL2
K11688	dctP
K11689	dctQ
K11690	dctM
K11691	K11691, dctS
K11692	K11692, dctR
K11693	femX, fmhB
K11694	femA
K11695	femB
K11696	CNL2
K11697	FTA7, CNL3
K11698	SIM4
K11699	RDR, RDRP
K11700	CID12
K11701	HRR1
K11702	CXT1
K11703	GLT25D
K11704	mtsA
K11705	mtsC
K11706	mtsB
K11707	troA, mntA, znuA
K11708	troC, mntC, znuB
K11709	troD, mntD, znuB
K11710	troB, mntB, znuC
K11711	dctS
K11712	dctR
K11713	PGTB1
K11714	RGXT
K11715	ERN2
K11716	CDK5R1
K11717	sufS
K11718	HUGT
K11719	lptC
K11720	lptG
K11721	BRD3
K11722	BRD4
K11723	BRD7
K11724	BRDT
K11725	LHPP
K11726	NURF38
K11727	SMARCA1, SNF2L
K11728	BPTF, E(bx)
K11729	ACAD10
K11730	ACAD11
K11731	atuD
K11732	pheP
K11733	lysP
K11734	aroP
K11735	gabP
K11736	proY
K11737	cycA
K11738	ansP
K11739	nfrA
K11740	nfrB
K11741	sugE
K11742	mdtI
K11743	mdtJ
K11744	tqsA
K11745	kefC
K11746	kefF
K11747	kefB
K11748	kefG
K11749	rseP
K11750	frsA
K11751	ushA
K11752	ribD
K11753	ribF
K11754	folC
K11755	hisIE
K11756	RSC1_2
K11757	PBRM1, PB1
K11758	RSC3_30
K11759	RSC4
K11760	RSC6
K11761	NPL6, RSC7
K11762	RSC8, SWH3, SSR2
K11763	RSC9
K11764	LDB7, RSC14
K11765	ARID2
K11766	RSC58
K11767	ARP7, SWP61
K11768	ARP9, SWP59
K11769	HTL1
K11770	SFH1
K11771	SWI1, ADR6
K11772	SWI3
K11773	SNF6
K11774	SNF11
K11775	SNF12, SWP73
K11776	SWP82
K11777	K11777
K11778	DHDDS, RER2, SRT1
K11779	fbiC
K11780	cofG
K11781	cofH
K11782	mqnA
K11783	mqnB
K11784	mqnC
K11785	mqnD
K11786	STH1_SNF2
K11787	GART
K11788	ADE5
K11789	DCAF1, VPRBP
K11790	DTL, CDT2, DCAF2
K11791	DCAF15
K11792	DDA1
K11793	CRBN
K11794	IFRG15
K11795	DCAF6, IQWD1, NRIP, ARCAP
K11796	TRPC4AP
K11797	PHIP, DCAF14
K11798	BRWD1_3
K11799	DCAF4
K11800	DCAF5, BCRP2
K11801	DCAF11
K11802	DCAF10
K11803	DCAF12
K11804	DCAF8
K11805	DCAF7, HAN11
K11806	DCAF13, WDSOF1
K11807	WDTC1, DCAF9
K11808	ADE2
K11809	PGM2L1
K11810	SLC16A12
K11811	arsH
K11812	CYP79B1_2
K11813	CYP79B3
K11814	ebrA
K11815	ebrB
K11816	YUCCA
K11817	AAO1_2
K11818	CYP83B1
K11819	SUR1, RTY
K11820	UGT74B1
K11821	ST5A, SOT16
K11822	SULT2A
K11823	SULT4A1
K11824	AP2A
K11825	AP2B1
K11826	AP2M1
K11827	AP2S1
K11828	DLG4, PSD95
K11829	RCOR1, COREST
K11830	TFAM, MTTFA
K11831	NRF1
K11832	USP1
K11833	USP2
K11834	USP44_49
K11835	USP4_11, UBP12
K11836	USP5_13, UBP14
K11837	USP6_32
K11838	USP7, UBP15
K11839	USP8, UBP5
K11840	USP9_24
K11841	USP10, UBP3
K11842	USP12_46
K11843	USP14, UBP6
K11844	USP16_45
K11845	USP17, DUB3
K11846	USP18_41
K11847	USP19
K11848	USP20_33
K11849	USP25
K11850	USP26_29_37
K11851	USP30
K11852	USP31
K11853	USP34
K11854	USP35_38
K11855	USP36_42
K11856	USP43
K11857	USP47
K11858	USP48
K11859	TNFAIP3, A20, OTUD7C
K11860	OTUD7A_B
K11861	VCPIP1, VCIP135
K11862	ZRANB1, TRABID
K11863	ATXN3, MJD
K11864	BRCC3, BRCC36
K11865	MYSM1
K11866	STAMBP, AMSH
K11867	STAMBPL1
K11868	CYP71A13
K11869	USP40
K11870	UBP1
K11871	UBP7_11
K11872	UBP9_13
K11873	UBP10
K11874	UBP16
K11875	PSMG1, DSCR2, PAC1
K11876	PSMG2, PAC2
K11877	PSMG3, PAC3
K11878	PSMG4, PAC4
K11879	PBA1, POC1
K11880	ADD66, PBA2, POC2
K11881	IRC25, POC3
K11882	POC4
K11883	NOB1
K11884	PNO1, DIM2
K11885	DDI1
K11886	ECM29
K11887	PAAF1, RPN14
K11888	CUT8, STS1
K11889	impN
K11890	impM
K11891	impL, vasK, icmF
K11892	impK, ompA, vasF, dotU
K11893	impJ, vasE
K11894	impI, vasC
K11895	impH, vasB
K11896	impG, vasA
K11897	impF
K11898	impE
K11899	impD
K11900	impC
K11901	impB
K11902	impA
K11903	hcp
K11904	vgrG
K11905	K11905
K11906	vasD, lip
K11907	vasG, clpV
K11908	vasH
K11909	vasI
K11910	vasJ
K11911	vasL
K11912	ppkA
K11913	fha1
K11914	sfa2
K11915	stp1, pppA
K11916	stk1
K11917	sfa3
K11918	lip3
K11919	hsiF3
K11920	envY
K11921	cynR
K11922	mngR, farR
K11923	cueR
K11924	mntR
K11925	sgrR
K11926	crl
K11927	rhlE
K11928	putP
K11929	phoE
K11930	torT
K11931	pgaB
K11932	uspG
K11933	hcr
K11934	ompX
K11935	pgaA
K11936	pgaC, icaA
K11937	pgaD
K11938	cof
K11939	rhtA
K11940	hspQ
K11941	mdoC
K11942	icmF
K11943	nidA
K11944	nidB
K11945	phdF
K11946	phdG
K11947	nidD
K11948	phdI
K11949	phdJ
K11950	cmpA
K11951	cmpB
K11952	cmpC
K11953	cmpD
K11954	natB
K11955	natC
K11956	natD
K11957	natA
K11958	natE
K11959	urtA
K11960	urtB
K11961	urtC
K11962	urtD
K11963	urtE
K11964	PELI
K11967	ANKIB1
K11968	ARIH1
K11969	ARIH2
K11970	CUL9, PARC
K11971	RNF14, ARA54
K11972	RNF19A
K11973	RNF19B
K11974	RNF31, HOIP
K11975	RNF144
K11976	RNF216, TRIAD3
K11977	RNF217, IBRDC1
K11978	UBR3
K11979	UBR7
K11980	RNF11
K11981	RNF41, NRDP1
K11982	RNF115_126
K11983	RNF182
K11984	SART1, HAF, SNU66
K11985	TRAIP, TRIP
K11986	USP3
K11987	PTGS2, COX2
K11988	SHH
K11989	IHH
K11990	DHH
K11991	tadA
K11992	ACOT8, PTE
K11993	ACOT6
K11994	DNASE1
K11995	DNASE1L
K11996	MOCS3, UBA4
K11997	TRIM2_3
K11998	TRIM4
K11999	TRIM6_22_34
K12000	TRIM7
K12001	TRIM8
K12002	TRIM10
K12003	TRIM13
K12004	TRIM14
K12005	TRIM15
K12006	TRIM16
K12007	TRIM17
K12008	TRIM26
K12009	TRIM27, RFP
K12010	TRIM29, ATDC
K12011	TRIM31
K12012	TRIM35
K12013	TRIM36
K12014	TRIM38
K12015	TRIM39
K12016	TRIM40
K12017	TRIM41
K12018	TRIM42
K12019	TRIM43S
K12020	TRIM44
K12021	TRIM45
K12022	TRIM46
K12023	TRIM47
K12024	TRIM50_73_74
K12025	TRIM52
K12026	TRIM56
K12027	TRIM58
K12028	TRIM59
K12029	TRIM60_61
K12030	TRIM62
K12031	TRIM65
K12032	TRIM66
K12033	TRIM68
K12034	TRIM69
K12035	TRIM71
K12036	TRIM72
K12037	TRIM75
K12038	TRIML1
K12039	TRIML2
K12040	SLC9A3, NHE3
K12041	SLC9A6_7, NHE6_7
K12042	TNNC2
K12043	TNNI2
K12044	TNNI3
K12045	TNNT2
K12046	TNNT3
K12047	MGAM
K12048	comB10
K12049	comB9
K12050	comB8
K12051	comB7
K12052	comB6
K12053	comB4
K12054	atlA
K12055	K12055, parA
K12056	traG
K12057	traF
K12058	traN
K12059	trbC
K12060	traU
K12061	traW
K12062	trbI
K12063	traC
K12064	traV
K12065	traB
K12066	traK
K12067	traE
K12068	traL
K12069	traA
K12070	traI
K12071	traD
K12072	traH
K12073	E3.1.2.28
K12074	TIM
K12075	DLG2
K12076	DLG1
K12077	PDK1
K12078	ptlA
K12079	ptlB
K12080	ptlC
K12081	ptlE
K12082	ptlG
K12083	ptlH
K12084	ptlD
K12085	ptlF
K12086	cag1
K12087	cag2
K12088	cag3
K12089	cag4
K12090	cag5
K12091	cag6
K12092	cag7
K12093	cag8
K12094	cag9
K12095	cag10
K12096	cag11
K12097	cag12
K12098	cag13
K12099	cag14
K12100	cag15
K12101	cag16
K12102	cag17
K12103	cag18
K12104	cag19
K12105	cag20
K12106	cag21
K12107	cag22
K12108	cag23
K12109	cag24
K12110	cag25
K12111	ebgA
K12112	ebgC
K12113	ebgR
K12114	VRI
K12115	ZTL
K12116	FKF1
K12117	LKP2
K12118	CRY1
K12119	CRY2
K12120	PHYA
K12121	PHYB
K12122	PHYD
K12123	PHYE
K12124	GI
K12125	ELF3
K12126	PIF3
K12127	TOC1, APRR1
K12128	PRR9
K12129	PRR7
K12130	PRR5
K12131	PRR3
K12132	prkC, stkP
K12133	LHY
K12134	CCA1
K12135	CO
K12136	hyfA
K12137	hyfB
K12138	hyfC
K12139	hyfD
K12140	hyfE
K12141	hyfF
K12142	hyfG
K12143	hyfH
K12144	hyfI
K12145	hyfJ
K12146	hyfR
K12147	msyB
K12148	bssS
K12149	dinI
K12151	bhsA
K12152	nudJ
K12153	CYP79A2
K12154	CYP79F1
K12155	CYP79F2
K12156	CYP83A1
K12157	UBD, FAT10
K12158	NEDD8
K12159	ISG15
K12160	SUMO, SMT3
K12161	URM1
K12162	UFM1
K12163	ZFAND4, ANUBL1
K12164	UBA5, UBE1DC1
K12165	UFC1
K12166	HACE1
K12167	HECW1
K12168	HECW2
K12169	KPC1, RNF123
K12170	RNF125
K12171	SH3RF, POSH
K12172	RANBP2, NUP358
K12173	BRE, BRCC45
K12174	KPC2, UBAC1
K12175	GPS1, COPS1, CSN1
K12176	COPS2, CSN2, TRIP15
K12177	COPS3, CSN3
K12178	COPS4, CSN4
K12179	COPS6, CSN6
K12180	COPS7, CSN7
K12181	COPS8, CSN8
K12182	HGS, HRS, VPS27
K12183	TSG101, STP22, VPS23
K12184	VPS28
K12185	VPS37
K12186	FAM125
K12187	MVB12
K12188	SNF8, EAP30
K12189	VPS25, EAP20
K12190	VPS36, EAP45
K12191	CHMP2A
K12192	CHMP2B
K12193	VPS24, CHMP3
K12194	CHMP4A_B, SNF7, VPS32A_B
K12195	CHMP6, VPS20
K12196	VPS4
K12197	CHMP1, VPS46, DID2
K12198	CHMP5, VPS60
K12199	VTA1, LIP5
K12200	PDCD6IP, ALIX, RIM20
K12201	SLC2A7, GLUT7
K12202	dotA
K12203	dotB, traJ
K12204	dotC, traI
K12205	dotD, traH
K12206	icmB, dotO
K12207	icmC, dotE
K12208	icmD, dotP
K12209	icmE, dotG
K12210	icmF
K12211	icmG, dotF
K12212	icmJ, dotN
K12213	icmK, traN, dotH
K12214	icmL, traM, dotI
K12215	icmM, dotJ
K12216	icmN, lphA, dotK
K12217	icmO, trbC, dotL
K12218	icmP, trbA
K12219	icmQ
K12220	icmR
K12221	icmS
K12222	icmT, traK
K12223	icmV
K12224	icmW
K12225	icmX
K12226	tphA
K12227	K12227, traL
K12228	trbB
K12229	DAPP1, BAM32
K12230	PIK3AP1, BCAP
K12231	HECTD1
K12232	HECTD2
K12233	HECTD3
K12234	cofE
K12235	SRR
K12236	NFX1
K12237	vibF
K12238	pchD
K12239	pchE
K12240	pchF
K12241	pchG
K12242	pchC
K12243	pchR
K12244	GNT1
K12245	PGTA
K12246	neuS, siaD
K12247	cstII, cstIII
K12248	bst
K12249	TRI5
K12250	ptlA
K12251	aguB
K12252	aruH
K12253	aruI
K12254	kauB
K12255	gbuA
K12256	spuC
K12257	secDF
K12258	GC
K12259	SMOX, PAO5
K12260	SRX1
K12261	HACL1
K12262	cybB
K12263	cccB
K12264	norV
K12265	norW
K12266	norR
K12267	msrAB
K12268	asp1
K12269	asp2
K12270	asp3
K12271	SRP43, CAO
K12272	SRPRB, SRP102
K12273	SEC66
K12274	SEC72
K12275	SEC62
K12276	mshE
K12277	mshF
K12278	mshG
K12279	mshI
K12280	mshJ
K12281	mshK
K12282	mshL
K12283	mshM
K12284	mshN
K12285	mshO
K12286	mshP
K12287	mshQ
K12288	hofM
K12289	hofN
K12290	hofO
K12291	hofP
K12292	comA
K12293	comB
K12294	comD
K12295	comE
K12296	comX1_2
K12297	rlmKL
K12298	CEL
K12299	garP
K12300	SLC17A1S
K12301	SLC17A5
K12302	SLC17A6_7_8
K12303	SLC17A9
K12304	CANT1
K12305	ENTPD4, LALP70
K12306	MSFD7, SLC49A4
K12307	MSFD8, CLN7
K12308	bgaB, lacA
K12309	GLB1, ELNR1
K12310	CTBS
K12311	MAN2B1, LAMAN
K12312	MAN2B2
K12313	ACTA2
K12314	ACTC1
K12315	ACTG2
K12316	GAA
K12317	GANC
K12318	GUCY1A
K12319	GUCY1B
K12320	GUCY2C
K12321	GUCY2D_E
K12322	GUCY2F
K12323	ANPRA, NPR1
K12324	ANPRB, NPR2
K12325	NPR3
K12326	RASGRF2
K12327	CALD1
K12328	PPP1R14A, CPI17
K12329	PPP1R12B, MYPT2
K12330	ARHGEF1
K12331	ARHGEF11
K12332	CALC
K12333	ADM
K12334	NPPA
K12335	NPPB
K12336	NPPC
K12337	MRVI1, IRAG
K12338	UGT75C1
K12339	cysM
K12340	tolC, bepC, cyaE, raxC, sapF, rsaF, hasF
K12341	yadA
K12342	yadB_C
K12343	SRD5A1
K12344	SRD5A2
K12345	SRD5A3
K12346	SMF
K12347	SLC11A1, NRAMP1
K12348	ASAH1
K12349	ASAH2
K12350	SMPD1, ASM
K12351	SMPD2
K12352	SMPD3
K12353	SMPD4
K12354	ENPP7
K12355	REF1
K12356	UGT72E
K12357	NEU2_3_4
K12358	FOXO4
K12359	CLN6
K12360	CLN8
K12361	RASGRP2
K12362	RASGRP3
K12363	RASGRP4
K12364	RASGRP
K12365	PREX1
K12366	ELMO1, CED12
K12367	DOCK2
K12368	dppA
K12369	dppB
K12370	dppC
K12371	dppD
K12372	dppF
K12373	HEXA_B
K12374	ARSD_F_H
K12375	ARSI_J
K12376	ARSK
K12377	TSL
K12378	TOR
K12379	HKB
K12380	RASA3
K12381	ARSG
K12382	PSAP, SGP1
K12383	GM2A
K12384	SCARB2, LIMP2, CD36L2
K12385	NPC1
K12386	CTNS
K12387	LAPTM
K12388	SORT1
K12389	BTS, CLN3
K12390	CLN5
K12391	AP1G1
K12392	AP1B1
K12393	AP1M
K12394	AP1S1_2
K12395	AP1S3
K12396	AP3D
K12397	AP3B
K12398	AP3M
K12399	AP3S
K12400	AP4E1
K12401	AP4B1
K12402	AP4M1
K12403	AP4S1
K12404	GGA
K12405	HSD17B4
K12406	PKLR
K12407	GCK
K12408	HSD3B7
K12409	GNE
K12410	npdA
K12411	YOX1, YHP1
K12412	MCM1
K12413	WHI5
K12414	TAH11
K12415	comC
K12416	SWM1, APC13
K12417	ACOT11
K12418	DES4, des1
K12419	FADS6
K12420	actIII, oxyJ, snoaD, aknA
K12421	fadD9
K12422	fadD10
K12423	fadD21
K12424	fadD22
K12425	fadD23
K12426	fadD26
K12427	fadD28
K12428	fadD32
K12429	fadD36
K12430	pks1_15
K12431	pks2
K12432	pks3_4
K12433	pks5
K12434	pks7
K12435	pks8
K12436	pks12
K12437	pks13
K12439	pks17
K12440	ppsA
K12441	ppsB
K12442	ppsC
K12443	ppsD
K12444	ppsE
K12445	K12445
K12446	E2.7.1.46
K12447	USP
K12448	UXE, uxe
K12449	AXS
K12450	RHM
K12451	UER1
K12452	ascC, ddhC, rfbH
K12453	rfbS
K12454	rfbE
K12455	rfbJ
K12456	APC13, ANAPC13
K12457	NTF4
K12458	ZNF274
K12459	SH2B1_3
K12460	KIDINS220, ARMS
K12461	FRS2
K12462	ARHGDI, RHOGDI
K12463	PRDM4
K12464	MAGED1, NRAGE
K12465	NGFRAP1
K12466	E1.1.1.275
K12467	E4.2.3.15
K12469	EHD2
K12470	SH3KBP1, CIN85
K12471	EPN
K12472	EPS15
K12473	LDLR
K12474	LDLRAP1, ARH
K12475	DAB2
K12476	EHD3
K12477	EHD4
K12478	EEA1
K12479	VPS45
K12480	RABEP1
K12481	RBSN, ZFYVE20
K12482	RUFY1_2, RABIP4
K12483	EHD1
K12484	RAB11FIP1_2_5
K12485	RAB11FIP3_4
K12486	SMAP
K12487	GIT2
K12488	ASAP
K12489	ACAP
K12490	ARAP3
K12491	AGAP
K12492	ARFGAP1
K12493	ARFGAP2_3
K12494	PSD
K12495	IQSEC
K12496	EGR2
K12497	EGR3
K12498	EGR4
K12499	CCL5
K12500	tesC
K12501	HST
K12502	VTE3, APG1
K12503	E2.5.1.68
K12504	PDSS1
K12505	PDSS2
K12506	ispDF
K12507	fadK
K12508	fcs
K12509	rcpB
K12510	tadB
K12511	tadC
K12512	tadD
K12513	tadE
K12514	tadF
K12515	tadG
K12516	bigA
K12517	papA
K12518	papC
K12519	papD
K12520	papE
K12521	papF
K12522	papG
K12523	papK
K12524	thrA
K12525	metL
K12526	lysAC
K12527	ygfK
K12528	xdhD
K12529	ygfM
K12530	rtxB, fitA
K12531	rtxE, fitC
K12532	rtxD, fitB
K12536	hasD, prtD, aprD, rsaD, prsD, eexD
K12537	hasE, prtE, rsaE, prsE, eexE
K12538	hasF, prtF
K12541	lapB
K12542	lapC
K12543	lapE
K12544	rsaA
K12545	hasA
K12546	nodO
K12547	plyA
K12548	rap
K12549	lapA
K12550	LPO
K12551	sgtA
K12552	pbpA
K12553	pbp3
K12554	murN
K12555	pbp2A
K12556	pbp2X
K12557	MYBPC1
K12558	MYBPC2
K12559	MYO10
K12560	FCGR2B, CD32
K12561	MARCKS
K12562	AMPH
K12563	SGCD
K12564	SGCG
K12565	SGCA
K12566	SGCB
K12567	TTN
K12568	MYBPC3
K12569	EMD
K12570	aphD, strA
K12571	PAN2
K12572	PAN3
K12573	rnr, vacB
K12574	rnj
K12575	SLK19
K12576	SPO12
K12577	FOB1
K12578	LCD1, ddc2
K12579	ISG20
K12580	CNOT3, NOT3
K12581	CNOT7_8, CAF1, POP2
K12582	wecF, rffT
K12583	mgtA
K12584	DCPS, DCS
K12585	DIS3, RRP44
K12586	RRP43, EXOSC8, OIP2
K12587	MTR3, EXOSC6
K12589	RRP42, EXOSC7
K12590	RRP46, EXOSC5
K12591	RRP6, EXOSC10
K12592	C1D, LRP1
K12593	MPHOSPH6, MPP6
K12594	MPP6
K12595	SKI7
K12596	TRF5
K12597	AIR1_2
K12598	MTR4, SKIV2L2
K12599	SKI2, SKIV2L
K12600	SKI3, TTC37
K12601	SKI8
K12602	WDR61, REC14, SKI8
K12603	CNOT6, CCR4
K12604	CNOT1, NOT1
K12605	CNOT2, NOT2
K12606	RCD1, CNOT9, CAF40
K12607	CNOT10
K12608	CAF16
K12609	CAF120
K12610	DCP1A
K12611	DCP1B
K12612	DCP1
K12613	DCP2
K12614	DDX6, RCK, DHH1
K12615	EDC3
K12616	EDC4
K12617	PATL1, PAT1
K12618	XRN1, SEP1, KEM1
K12619	XRN2, RAT1
K12620	LSM1
K12621	LSM2
K12622	LSM3
K12623	LSM4
K12624	LSM5
K12625	LSM6
K12626	LSM7
K12627	LSM8
K12628	pur10
K12629	pur7
K12630	pur4
K12631	pur6
K12632	pac
K12633	pur5
K12634	pur3
K12635	dmpM
K12636	napH
K12637	CYP90C1, ROT3
K12638	CYP90D1
K12639	CYP724, D11
K12640	CYP85A2, BR6OX2
K12641	LMNA
K12642	PKP2
K12643	E2.1.1.111
K12644	E2.3.1.159
K12645	CYP170A
K12646	DDX58, RIG-I
K12647	IFIH1, MDA5
K12648	MAVS, IPS1
K12649	DHX58, LGP2
K12650	TANK
K12651	AZI2
K12652	TBKBP1
K12653	NLRX1
K12654	TMEM173, MITA
K12655	OTUD5, DUBA
K12656	SIKE
K12657	ALDH18A1, P5CS
K12658	lhpA
K12659	ARG56
K12660	rhmA
K12661	LRA3, rhmD
K12662	PRPF4, PRP4
K12663	ECH1
K12664	CYP26B
K12665	CYP26C
K12666	OST1, RPN1
K12667	SWP1, RPN2
K12668	OST2, DAD1
K12669	OST3, OST6
K12670	WBP1
K12671	CXCL10, IP10
K12672	CXCL11, I-TAC
K12673	ceaS
K12674	bls
K12675	cs
K12676	pah
K12677	car
K12678	aidA-I, misL
K12679	icsA, virG
K12681	prn
K12682	tcfA
K12683	brkA
K12684	esp, sigA, sepA
K12685	ssp
K12686	apeE, estA, lip-1
K12687	flu
K12688	sphB1, nalP, ausP
K12689	capA
K12690	hsf
K12691	OST5
K12692	H6H
K12693	SGR1
K12694	E2.3.1.160
K12695	RG
K12696	CYP71D12
K12697	D4H
K12698	DAT
K12699	MAT
K12700	rihC
K12701	novH
K12702	novI, CYP163A
K12703	novJ
K12704	novK
K12705	novO, couO
K12706	novC
K12707	novQ, cloQ
K12708	novR, cloR
K12709	novL, cloL, couL
K12710	novU
K12711	novM, cloM, couM
K12712	novP, cloP, couP
K12713	novN
K12714	clohal
K12719	cloN4, couN4
K12720	cloN5, couN5
K12721	cloN3, couN3
K12722	cloN6, couN6
K12723	cloN2
K12724	cloN7, couN7
K12729	XMT
K12730	MXMT
K12731	DXMT
K12732	ARO10
K12733	PPIL1
K12734	PPIL3
K12735	PPIL4
K12736	PPWD1
K12737	SDCCAG10
K12738	PPIAL4
K12739	PPIL6
K12740	NKTR
K12741	HNRNPA1_3
K12742	ispS
K12743	PCBAB
K12744	cefE
K12745	cefF
K12747	cefG
K12748	gca
K12749	MYL3
K12750	MYL4
K12751	MYL6
K12753	MYL5
K12754	MYL7
K12755	MYL9
K12756	MYL10
K12757	MYL12
K12758	MYLPF
K12760	CLN1
K12761	SNF1
K12762	GPR1
K12763	EFG1, SOK2
K12764	IME1
K12765	IME2
K12766	MDS1, RIM11
K12767	RIM15
K12768	ZIP1
K12769	NDT80
K12770	GIP1
K12771	SPS1
K12772	SPS4
K12773	SPR3
K12774	MAM1
K12775	LRS4
K12776	MEK1
K12777	RED1
K12778	HORMAD, HOP1
K12779	SUM1
K12780	REC8
K12781	MND2
K12782	AMA1
K12783	SSP1
K12784	tir
K12785	espG, virA
K12786	espF
K12787	map
K12788	espH
K12789	tccP
K12790	eae
K12791	ARHGEF2, GEF-H1
K12792	TRIP6
K12793	MAP3K7IP3, TAB3
K12794	CARD9
K12795	SUGT1, SGT1
K12796	ERBIN, ERBB2IP
K12797	CARD6
K12798	NLRP1, CARD7
K12799	PYCARD, ASC
K12800	NLRP3, PYPAF1
K12801	CARD8, CARDINAL
K12802	PYDC1
K12803	MEFV
K12804	PSTPIP1
K12805	NLRC4, CARD12
K12806	CARD16_17_18
K12807	NAIP, BIRC1
K12809	espG2
K12810	bfpA
K12811	DDX46, PRP5
K12812	DDX39B, UAP56, SUB2
K12813	DHX16
K12814	PRP2
K12815	DHX38, PRP16
K12816	CDC40, PRP17
K12817	PRPF18, PRP18
K12818	DHX8, PRP22
K12819	SLU7
K12820	DHX15, PRP43
K12821	PRPF40, PRP40
K12822	RBM25, S164
K12823	DDX5, DBP2
K12824	TCERG1, CA150
K12825	SF3A1, SAP114
K12826	SF3A2, SAP62
K12827	SF3A3, SAP61, PRP9
K12828	SF3B1, SAP155
K12829	SF3B2, SAP145, CUS1
K12830	SF3B3, SAP130, RSE1
K12831	SF3B4, SAP49
K12832	SF3B5, SF3B10
K12833	SF3B14
K12834	PHF5A
K12835	DDX42, SF3B125
K12836	U2AF1
K12837	U2AF2
K12838	PUF60
K12839	SMNDC1, SPF30
K12840	RBM17, SPF45
K12841	CHERP
K12842	SR140
K12843	PRPF3, PRP3
K12844	PRPF31
K12845	SNU13, NHP2L
K12846	SNRNP27
K12847	USP39, SAD1
K12848	SNU23
K12849	PRPF38A
K12850	PRPF38B
K12851	PRP38
K12852	EFTUD2
K12853	SNU114
K12854	SNRNP200, BRR2
K12855	PRPF6, PRP6
K12856	PRPF8, PRP8
K12857	SNRNP40, PRP8BP
K12858	DDX23, PRP28
K12859	TXNL4A, DIB1
K12860	CDC5L, CDC5, CEF1
K12861	BCAS2
K12862	PLRG1, PRL1, PRP46
K12863	CWC15
K12864	CTNNBL1
K12865	PQBP1, NPW38
K12866	WBP11, NPWBP
K12867	SYF1, XAB2
K12868	SYF2
K12869	CRN, CRNKL1, CLF1, SYF3
K12870	ISY1
K12871	CCDC12
K12872	RBM22, SLT11
K12873	BUD31, G10
K12874	AQR
K12875	ACIN1, ACINUS
K12876	RBM8A, Y14
K12877	MAGOH
K12878	THOC1
K12879	THOC2
K12880	THOC3
K12881	THOC4, ALY
K12882	NCBP1, CBP80
K12883	NCBP2, CBP20
K12884	HNRNPC
K12885	RBMX, HNRNPG
K12886	HNRNPK
K12887	HNRNPM
K12888	HNRNPU
K12889	PCBP1
K12890	SRSF1, SFRS1, ASF, SF2
K12891	SRSF2_8, SFRS2A_B
K12892	SRSF3, SFRS3
K12893	SRSF4_5_6, SFRS4_5_6
K12894	HNRNPA0
K12895	RALY, HNRNPCL2
K12896	SRSF7, SFRS7
K12897	TRA2
K12898	HNRNPF_H
K12899	SRSF11, SFRS11
K12900	SRSF10, FUSIP1
K12901	fomC
K12902	fom3
K12903	fom4
K12904	phpC
K12905	phpD
K12906	phpE
K12907	phpJ
K12908	phpF
K12909	phpI
K12910	pmmS
K12911	phsA
K12912	phsB
K12913	phsC
K12914	phpK
K12915	dea
K12917	P450I, CYP68A
K12918	P450II, CYP68B
K12919	P450III, CYP69A
K12920	K12920, DES
K12921	TDC1
K12922	CYP725A2
K12923	TAT
K12924	CYP725A1
K12925	TBT
K12926	DBAT
K12927	AG22
K12928	K12928, ACS
K12929	E4.2.3.8
K12930	BZ1
K12931	3MaT1
K12932	3MaT2
K12933	3GGT
K12934	5MaT1
K12935	5MaT2
K12936	5AT
K12937	UGAT
K12938	GT1
K12939	3GT
K12940	abgA
K12941	abgB
K12942	abgT
K12943	ygeR
K12944	nudI
K12945	nudK
K12946	SPCS1
K12947	SPCS2, SPC2
K12948	SPCS3, SPC3
K12949	ctpB
K12950	ctpC
K12951	ctpD
K12952	ctpE
K12953	ctpF
K12954	ctpG
K12955	ctpI
K12956	ctpV
K12957	ahr
K12958	CAV2
K12959	CAV3
K12960	mtaD
K12961	diaA
K12962	arnE
K12963	arnF
K12964	CCL4
K12965	ZBP1, DAI
K12966	AIM2
K12967	IL33
K12968	ADAR, ADAR1
K12969	E3L
K12970	M45
K12971	IFI202
K12972	ghrA
K12973	pagP, crcA
K12974	lpxP
K12975	eptB
K12976	pagL
K12977	lpxE
K12978	lpxF
K12979	lpxO
K12980	lpxQ
K12981	waaZ, rfaZ
K12982	opsX
K12983	waaV
K12984	waaE, kdtX
K12985	waaW
K12986	waaS, rfaS
K12987	migA
K12988	wapR
K12989	lpcC
K12990	rfbF, rhlC
K12991	rfbG
K12992	rfbN, wbaN
K12993	wbdA, mtfA
K12994	wbdB, mtfB
K12995	wbdC, mtfC
K12996	rgpA
K12997	rgpB
K12998	rgpE
K12999	rgpI
K13000	wbyJ
K13001	wbyK
K13002	wbyL
K13003	wbtG
K13004	wbtD
K13005	rfbV, wbaV
K13006	wbqR
K13007	wbpL
K13008	rfc, wbbH, wzyB
K13009	wzy
K13010	per, rfbE
K13011	wbqL
K13012	wbqP
K13013	wbqV
K13014	arnD
K13015	wbpA
K13016	wbpB
K13017	wbpE, wlbC
K13018	wbpD, wlbB
K13019	wbpI, wlbD
K13020	wlbA, bplA
K13021	ttuB
K13022	CPZ
K13023	CPN2
K13024	PPIP5K, VIP
K13025	EIF4A3, FAL1
K13026	DHX57
