	Gammaproteobacteria	Alphaproteobacteria	Vicinamibacteria	Bacteroidia	Actinobacteria	Bacilli	Verrucomicrobiae	Planctomycetes	Bacteria_unclassified	Thermoleophilia	Nitrososphaeria	Polyangia	Clostridia	Blastocatellia	Gemmatimonadetes	Acidobacteriae	Acidimicrobiia	Phycisphaerae	Desulfuromonadia	Deinococci	KD4-96	TK10	Anaerolineae	Nitrospiria	Thermoanaerobaculia	Latescibacterota_cl	Subgroup_11	Methylomirabilia	RCP2-54_cl	Holophagae	Subgroup_5	Entotheonellia	Fusobacteriia	Myxococcia	Ignavibacteria	Chloroflexia	Chlamydiae	OM190	Cyanobacteriia	MB-A2-108	Armatimonadota_class	Oligoflexia	Bdellovibrionia	NB1-j_cl	Abditibacteria	Elusimicrobia	Dehalococcoidia	OLB14	Subgroup_22	Subgroup_25	Gitt-GS-136	BD2-11_terrestrial_group	Negativicutes	Kapabacteria	Ktedonobacteria	MBNT15_cl	Chloroflexi_unclassified	Fibrobacteria	Longimicrobia	Actinobacteriota_unclassified	Vampirivibrionia	Fimbriimonadia	Desulfobacterota_class	Acidobacteriota_unclassified	Armatimonadia	Latescibacteria	Sericytochromatia	Sumerlaeia	Babeliae	S0134_terrestrial_group	Parcubacteria	vadinHA49	Spirochaetia	Lineage_IIb	Pla4_lineage	AKAU4049	bacteriap25	JG30-KF-CM66	Proteobacteria_unclassified	Gemmatimonadota_unclassified	Kiritimatiellae	Bacteroidota_unclassified	ABY1	Myxococcota_unclassified	Chthonomonadetes	Desulfobacterota_unclassified	AT-s3-28	Leptospirae	Subgroup_18	Kryptonia	Omnitrophia	Lineage_IIa	Rubrobacteria	Desulfobulbia	AD3	Gracilibacteria	WS2_cl	Methanomicrobia	WPS-2_cl	Subgroup_20	Microgenomatia	Thermoplasmatota_unclassified	Saccharimonadia	Planctomycetota_unclassified	Pla3_lineage	Campylobacteria	Rhodothermia	WWE3	SHA-26	Firmicutes_unclassified	BD7-11	Coriobacteriia	Subgroup_19	Thermovenabulia	Cyanobacteria_unclassified	Limnochordia	Patescibacteria_unclassified	SAR324_clade(Marine_group_B)_cl	Berkelbacteria	GAL15_cl	Patescibacteria_class	Syntrophobacteria	Syntrophomonadia	FCPU426_cl	Bdellovibrionota_unclassified	Archaea_unclassified	Latescibacterota_unclassified	P2-11E	Defferrisomatia	Armatimonadota_unclassified	Hydrogenedentia	Verrucomicrobiota_unclassified
21to22FACS16S221215F03	0.19081135132202093	0.06615920066352984	0.30493694140628114	0.07663150061624553	0.01038703326176099	0.007728262807444555	0.04181168463726776	0.02963405086545692	0.028548838435123704	0.01803778089561032	0.01792150813521747	0.013045803716077421	0.0012014851907260846	0.02034773306874821	0.013735688761074978	0.011511003278891844	0.006573286720875606	0.015410016510731976	0.004945468075375753	0.0001705333819095088	0.0013177579511189316	0.0045191346206019814	0.007154650522839844	0.009782414907718189	0.006387250304247055	0.005612098568294742	0.005046237801049554	0.017270380677017527	0.0077825234289612185	0.001705333819095088	0.0020619036176331516	0.0017828489926903191	0.0	0.004395110342849613	0.0007518971838737432	0.00339516460347113	0.00035656979853806385	0.004906710488578137	0.0016433216802189028	0.002085158169711721	0.00025580007286426316	0.00016278186454998566	0.0018681156836450738	0.008588681234351624	0.0	0.0	0.0010852124303332377	0.0003488182811785407	0.002085158169711721	0.000674382010278512	0.0005348546978070957	0.0	0.0	0.0010619578782546683	0.0002015394513476013	0.0006278729061213733	0.0005193516630880495	0.00027905462494283255	0.0005193516630880495	0.0006046183540428039	0.0	0.0007441456665142202	0.0005348546978070957	2.3254552078569378e-05	4.650910415713876e-05	0.0004650910415713876	0.0	0.00025580007286426316	0.0	0.0005193516630880495	0.00024029703814521693	0.0009999457393784833	0.0	0.0	0.00020153945134760128	0.0	0.0015348004371855792	0.000798406288030882	0.0	0.0	0.0	1.5503034719046252e-05	0.0	0.00010076972567380064	0.0002868061423023557	0.0	0.00019378793398807815	0.0	0.0036974737804925314	0.0	0.0	0.0	0.0001472788298309394	0.0	0.0	0.0	0.0	0.0	0.00012402427775237002	0.0	0.0	0.0	0.0	0.0015115458851070096	0.00011627276039284689	0.0	0.0	0.0	0.0002635515902237863	0.00020153945134760128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.751517359523126e-06	4.650910415713876e-05	0.0	0.0	0.0
21to22FACS16S221215F04	0.21470431539690998	0.4144912093766649	0.04848161960575386	0.004794885455514118	0.10974960042621204	0.013319126265316995	0.04155567394778902	0.0	0.014917421417155035	0.0	0.02770378263185935	0.0	0.0	0.0	0.04848161960575386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015450186467767715	0.0031965903036760787	0.0	0.02077783697389451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015982951518380393	0.0	0.0	0.0	0.0	0.004794885455514118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015982951518380393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215F05	0.5469822485207101	0.1466272189349112	0.05384615384615385	0.011597633136094675	0.021538461538461538	0.01195266272189349	0.0021301775147928993	0.02331360946745562	0.03881656804733728	0.0	0.01408284023668639	0.006153846153846154	0.0	0.0	0.004023668639053254	0.0021301775147928993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016094674556213016	0.0	0.010769230769230769	0.0	0.0	0.0	0.019644970414201185	0.0	0.0	0.01029585798816568	0.012781065088757397	0.0	0.0	0.00011834319526627219	0.0	0.0	0.0	0.0	0.003195266272189349	0.0	0.0	0.0	0.0	0.0	0.0036686390532544378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029585798816568046	0.0	0.0	0.0	0.0	0.0	0.004497041420118343	0.0	0.0	0.0	0.0	0.0	0.0008284023668639054	0.0	0.0	0.0	0.0	0.0	0.0	0.0035502958579881655	0.0	0.0017751479289940828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215F06	0.3017019910083494	0.3694605009633913	0.03773281952472704	0.0030507385998715477	0.036127167630057806	0.05684007707129094	0.0	0.03098908156711625	0.017822736030828512	0.0	0.01894669235709698	0.018625561978163133	0.0	0.001123956326268465	0.011400128452151569	0.011560693641618497	0.004656390494540783	0.00016056518946692356	0.0	0.011078998073217727	0.0	0.0	0.0	0.0072254335260115606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0061014771997430954	0.0	0.0	0.027296082209377008	0.0	0.009152215799614644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007546563904945408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010597302504816953	0.0	0.0	0.0	0.0	0.0008028259473346178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215F07	0.4845591013706159	0.1235615403112226	0.029988664078870533	0.12452337604342002	0.022362680773590743	0.015148912782109853	0.017244340627254304	0.023633677991137372	0.006732850125382158	0.0015458074267459035	0.013500051526914225	0.011267218577170142	0.0023015355020439008	0.0122634055855175	0.018103122531002026	0.0052557452509360714	0.0	0.005908419497784343	0.0018893201882449933	0.0	0.0	0.0	0.001202294665246814	0.0	0.0	0.004019099309539349	0.0	0.002232832949744083	0.0	0.0035381814434406237	0.0	0.0	0.0	0.0017519150836453575	0.0	0.0008587819037477242	0.0	0.0	0.0	0.0	0.003263371234241352	0.04781697640067328	0.0019236714643949024	0.0	0.0	0.001099240836797087	0.0	0.00199237401669472	0.0	0.0	0.0017519150836453575	0.0	0.0	0.0012022946652468138	0.0	0.0	0.0001030538284497269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020267252928446292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.870255229981793e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004912232489436982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.870255229981793e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00030916148534918073	0.0	0.0	6.870255229981793e-05	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215F08	0.27111272200072484	0.27673069952881474	0.08508517578832911	0.09115621602029718	0.03416092787241754	0.005980427691192461	0.03497644073939833	0.007792678506705328	0.0001812250815512867	0.0	0.013682493657122145	0.012595143167814425	0.0	0.019934758970641536	0.01730699528814788	0.014226168901776005	0.012957593330916999	0.0	0.0	0.0	0.0	0.0	0.0	0.0061616527727437476	0.0008155128669807901	0.0	0.016038419717288872	0.0	0.004530627038782167	0.0038057267125770206	0.0	0.0	0.0	0.0	0.0	0.0	0.010692279811525915	0.0	0.0	0.0	0.008245741210583545	0.004802464661109097	0.0	0.0	0.0	0.0	0.010964117433852845	0.0	0.021565784704603116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002899601304820587	0.010511054729974628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010873504893077202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215F09	0.4674034695019586	0.20145495243424733	0.09051482932288753	0.02140458869613878	0.0916340235030778	0.0027979854504756574	0.0	0.00629546726357023	0.009093452714045887	0.002098489087856743	0.011471740346950195	0.0	0.04182988248461108	0.0	0.0	0.0	0.010632344711807499	0.00923335198656967	0.0	0.0	0.0	0.014829322887520984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019306099608282036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215F10	0.37281610897246076	0.15842463725199882	0.1178560852827954	0.09372223867337875	0.07047675451584247	0.04219721646431745	0.02561445069588392	0.015398282499259697	0.007403020432336393	0.0	0.006662718389102754	0.0	0.00014806040864672785	0.0	0.009327805744743855	0.0019247853124074624	0.0	0.0	0.008735564110156944	0.0007403020432336393	0.025910571513177376	0.0045898726680485636	0.0	0.036867041753035235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002961208172934557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008883624518803672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215F11	0.5826159400166621	0.17689530685920574	0.08997500694251596	0.011108025548458762	0.018605942793668426	0.007220216606498195	0.05415162454873647	0.0019439044709802832	0.0033324076645376284	0.011108025548458762	0.0019439044709802832	0.0	0.0	0.010274923632324354	0.00583171341294085	0.0	0.006109414051652319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036101083032490976	0.0005554012774229381	0.0	0.0	0.0	0.0	0.0	0.0	0.013329630658150514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013885031935573452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215F12	0.3847203274215553	0.2605729877216917	0.07366984993178717	0.01227830832196453	0.015006821282401092	0.02728512960436562	0.008185538881309686	0.015006821282401092	0.0	0.015006821282401092	0.008185538881309686	0.0	0.04911323328785812	0.07366984993178717	0.0	0.015006821282401092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009549795361527967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001364256480218281	0.027285129604365622	0.0	0.0	0.0	0.0	0.0	0.002728512960436562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001364256480218281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215G01	0.143064182194617	0.05201863354037267	0.2788302277432709	0.044824016563147	0.08354037267080747	0.010455486542443064	0.050828157349896486	0.038716356107660464	0.02458592132505176	0.06547619047619048	0.013146997929606625	0.012681159420289856	0.0	0.004089026915113871	0.013871635610766046	0.009472049689440994	0.025310559006211188	0.0070910973084886125	0.0015010351966873706	0.0	0.006004140786749483	5.175983436853002e-05	0.002639751552795031	0.0033643892339544515	0.0009834368530020703	0.005486542443064182	0.0021221532091097307	0.0007246376811594203	0.009006211180124223	0.014544513457556935	0.002018633540372671	0.0	0.0	0.00010351966873706004	0.00010351966873706004	0.002070393374741201	5.175983436853002e-05	0.002484472049689441	0.0037784679089026916	0.008333333333333333	0.0012422360248447205	0.0	0.0019668737060041406	0.0018115942028985507	0.0002587991718426501	0.0	0.0011904761904761906	0.0017598343685300208	0.0	0.0	0.004968944099378882	0.002743271221532091	0.0	0.0	0.002018633540372671	0.0	0.0006728778467908902	0.0	0.0012422360248447205	0.0008281573498964803	0.005797101449275362	0.0	0.006004140786749482	0.0	0.0	0.010300207039337473	0.0	0.0	0.0	0.0	0.0	0.0036231884057971015	0.0	0.0	0.0	0.0	0.0011387163561076604	0.0	0.0	0.0	0.0	0.0030538302277432713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003985507246376811	0.0	0.0	0.0016563146997929607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00036231884057971015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215G02	0.4733009708737861	0.20472045530632738	0.004728824907934383	0.15580013391362574	0.030130565785068637	0.022765316370940744	0.021886508202209578	0.012931034482758622	0.00460328088382993	0.00046032808838299296	4.1848008034817545e-05	0.0006277201205222632	0.012889186474723804	0.0	0.0020505523937060597	0.001548376297288249	0.0063608972212922665	0.00012554402410445262	0.0	0.0034315366588550385	4.1848008034817545e-05	0.0	0.0004184800803481754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004519584867760294	0.0	0.0	0.0	0.006235353197187815	0.0	0.0	0.0	8.369601606963509e-05	0.0009206561767659859	0.00012554402410445262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001088048208905256	8.369601606963509e-05	0.0	0.006695681285570807	0.0	0.0	0.0	0.0	0.0017157683294275194	0.0	0.006611985269501173	0.0	0.001297288249079344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019250083696016069	0.0	0.0	0.0012972882490793437	0.003138600602611316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051473049882825575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016739203213927018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.369601606963509e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215G03	0.1816911136854354	0.06487297883796435	0.30955527636824376	0.10343889876921902	0.008560535604540233	0.001865478851561183	0.048997373101208996	0.03149559192242214	0.02334839857070602	0.014488733704253609	0.01434188843022402	0.02257066248973443	9.789684935306498e-05	0.01699054207660973	0.01293326154231045	0.009033703709746713	0.007668586532656757	0.01347713292760527	0.003426389727357274	0.0	0.0013052913247075333	0.0021863629688851183	0.005683455976330717	0.010942692272131481	0.007532618686333055	0.0046446616304176395	0.005204849157271288	0.010377066031424888	0.009550381525776782	0.004133422528240521	0.002267943676679339	0.004155177383652314	0.0	0.0018328465684434947	0.0012454654723251047	0.0025561955108855863	0.0005765036684124938	0.0021972403965910144	8.701942164716888e-05	0.002909711911327209	0.00020123241255907805	0.0005656262407065977	0.0020177628394437283	0.006928921448655822	0.0	0.001082304056736663	0.0011584460506779358	0.0005112391021771172	0.001773020716061066	0.0008266845056481044	0.00120195576150152	0.0	0.0	0.0008484393610598965	0.00010333556320601305	0.0	1.087742770589611e-05	5.98258523824286e-05	7.614199394127277e-05	0.00011421299091190914	4.894842467653249e-05	0.00031544540347098717	0.0019851305563260402	3.263228311768833e-05	0.00014684527402959748	0.0003480776865886755	0.0008321232195010524	0.0009680910658247538	0.0004405358220887924	0.0005275552437359614	0.0	0.0031000668961803915	0.0	0.0006635230900596627	0.00041334225282405214	0.00025018083723561056	1.087742770589611e-05	0.0	0.0006472069485008186	0.0	0.0	1.087742770589611e-05	0.0001087742770589611	0.0004840455329123769	0.00018491627100023387	9.789684935306498e-05	0.00029369054805919497	0.0	0.0007396650840009355	0.0	0.0	2.7193569264740275e-05	0.0005275552437359613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019579369870612994	9.245813550011693e-05	0.0	0.0002175485541179222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.438713852948055e-06	0.0	0.0	0.0	0.0	0.0	0.00047860681905942886	0.0	0.0	0.0	0.0	2.7193569264740275e-05	0.0	2.7193569264740275e-05	0.0	0.0	2.7193569264740275e-05	0.0
21to22FACS16S221215G04	0.3797075764288879	0.2751439964554719	0.11940629153743906	0.03677447939743022	0.03167922020381037	0.0101905183872397	0.0	0.008639787328311919	0.0024368630926007973	0.012627381479840495	0.028134692069118297	0.0	0.019716437749224637	0.015285777580859548	0.006424457244129375	0.0	0.0	0.0	0.0	0.0	0.0	0.0203810367744794	0.0	0.0	0.010633584404076208	0.007089056269384138	0.005316792202038104	0.0	0.0	0.0008861320336730173	0.0	0.0	0.0	0.0024368630926007973	0.0	0.0	0.0	0.0	0.005316792202038104	0.0	0.0	0.0	0.0	0.0011076650420912715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000664599025254763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215G05	0.3709252030804936	0.14315856102964455	0.08777297183247178	0.022470724759995783	0.07068256145162993	0.06456377254984705	0.01846186306572423	0.012870555965819179	0.023631184724127015	0.002426416288638042	0.011815592362063507	0.02320919928262475	0.0	0.0009494672433801034	0.02373668108450258	0.0066462707036607244	0.0013714526848823715	0.009283679713049898	0.008861694271547631	0.03280936807680135	0.0	0.0012659563245068046	0.002320919928262475	0.0	0.0025319126490136092	0.007384745226289693	0.00010549636037556704	0.006013292541407322	0.0	0.002426416288638042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009705665154552168	0.0	0.0	0.014347505011077117	0.0030593944508914444	0.0	0.0	0.0	0.0	0.0	0.011182614199810106	0.0	0.0	0.00021099272075113408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007384745226289693	0.0	0.0	0.0	0.0	0.0	0.0	0.0007384745226289693	0.0	0.0	0.0	0.0	0.0	0.0006329781622534023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016879417660090727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215G06	0.17664670658682632	0.18862275449101795	0.05538922155688623	0.0	0.0074850299401197605	0.0688622754491018	0.0014970059880239522	0.0	0.0	0.0	0.020958083832335328	0.02245508982035928	0.3727544910179641	0.0	0.0	0.0029940119760479044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05688622754491018	0.0	0.0	0.0	0.0	0.02245508982035928	0.0	0.0	0.0	0.0	0.0	0.0	0.0029940119760479044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215G07	0.3907778295295761	0.272007452258966	0.011644154634373545	0.034699580810433166	0.02771308802980903	0.051700046576618544	0.009781089892873776	0.0027945971122496508	0.00512342803912436	0.006287843502561714	0.030973451327433628	0.008849557522123894	0.0	0.04424778761061947	0.023986958546809503	0.0	0.0	0.009082440614811364	0.0	0.030740568234746156	0.0	0.020027945971122497	0.0004657661853749418	0.0	0.0	0.0037261294829995344	0.0	0.0	0.0011644154634373545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0039590125756870055	0.0	0.0	0.0	0.0	0.0	0.004890544946436889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004890544946436889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004657661853749418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
